segment_id,mode,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,allocation,utilization,objective_score
truck|cost_9|cap_9|rel_5,truck,cost_9,cap_9,rel_5,20,307.74242,0.22444587413884057,1.0,0.7514003301718813,307.74242,1.0,0.3460269931086717
truck|cost_9|cap_9|rel_4,truck,cost_9,cap_9,rel_4,22,296.08862,0.22956910827239455,1.0,0.4431034461648587,296.08862,1.0,0.4250601003582777
truck|cost_5|cap_9|rel_4,truck,cost_5,cap_9,rel_4,21,288.8449,0.17411184257360096,1.0,0.4038546761750042,288.8449,1.0,0.3135103945941231
truck|cost_6|cap_8|rel_1,truck,cost_6,cap_8,rel_1,56,286.97202,0.18256998702490163,1.0,0.0,286.97202,1.0,0.42082642769787765
truck|cost_5|cap_8|rel_5,truck,cost_5,cap_8,rel_5,50,276.23047,0.17446872545870482,1.0,0.7961995176463371,276.23047,1.0,0.2278360188669604
truck|cost_1|cap_10|rel_4,truck,cost_1,cap_10,rel_4,2,262.566,0.1455565457827746,1.0,0.5444569112325268,262.566,1.0,0.22064006749754084
truck|cost_1|cap_10|rel_5,truck,cost_1,cap_10,rel_5,5,259.2767,0.14444793746702891,1.0,0.753928035290143,259.2767,1.0,0.17208314864558422
truck|cost_4|cap_8|rel_5,truck,cost_4,cap_8,rel_5,39,236.98642,0.1672748304567921,1.0,0.799252546343677,236.98642,1.0,0.21157133382133836
truck|cost_10|cap_9|rel_1,truck,cost_10,cap_9,rel_1,17,234.63715000000002,0.2820421924782781,1.0,0.0,234.63715000000002,1.0,0.6364217035218818
truck|cost_4|cap_10|rel_3,truck,cost_4,cap_10,rel_3,3,232.3016,0.16711993878192954,1.0,0.19845617326495724,232.3016,1.0,0.3436129802054634
truck|cost_9|cap_8|rel_2,truck,cost_9,cap_8,rel_2,41,228.600405,0.23032955675885994,1.0,0.0,228.600405,1.0,0.5243401435454134
truck|cost_6|cap_8|rel_4,truck,cost_6,cap_8,rel_4,41,223.80223,0.18218913042876939,1.0,0.4389029987163332,223.80223,1.0,0.32329462078926635
truck|cost_3|cap_8|rel_2,truck,cost_3,cap_8,rel_2,39,216.00477,0.16102640843427188,1.0,1.614667415869219e-07,216.00477,1.0,0.37413300930791427
truck|cost_8|cap_8|rel_1,truck,cost_8,cap_8,rel_1,45,212.429525,0.20504794205588778,1.0,0.0,212.429525,1.0,0.4695449706594736
truck|cost_1|cap_8|rel_2,truck,cost_1,cap_8,rel_2,46,198.23656,0.1418323169657394,1.0,0.0,198.23656,1.0,0.33253192198342496
truck|cost_3|cap_10|rel_3,truck,cost_3,cap_10,rel_3,2,195.8492,0.1624341585260496,1.0,0.1820250977171303,195.8492,1.0,0.3370774222598846
truck|cost_9|cap_9|rel_3,truck,cost_9,cap_9,rel_3,13,194.86525,0.22965117544407765,1.0,0.10910112201251615,194.86525,1.0,0.498830868150073
truck|cost_8|cap_10|rel_5,truck,cost_8,cap_10,rel_5,3,190.8036,0.2118309088507764,1.0,0.667076037057102,190.8036,1.0,0.33726513438166444
