origin_date,hs_code,actual_supply,demand_proxy,demand_proxy_ma12,month,q10,q50,q90,prediction_interval_width,forecast_date,horizon_months,cqr_qhat,cqr_qhat_global,predicted_gap_pct,lower_gap_pct,upper_gap_pct,forecast_month,seasonal_index,demand_proxy_base,demand_proxy_seasonal,demand_proxy_selected,risk_q10,risk_q50,risk_q90,demand_proxy_used,baseline_supply_demand_ratio,risk_supply_demand_ratio,actual_supply_demand_ratio,baseline_shortfall_usd,risk_shortfall_usd,actual_shortfall_usd,baseline_shortage_flag,risk_shortage_flag,actual_shortage_flag,track,trigger_active,initial_inventory_months,initial_inventory_usd,baseline_ending_inventory_usd,baseline_cumulative_shortfall_usd,baseline_stockout_step,baseline_stockout_flag,risk_ending_inventory_usd,risk_cumulative_shortfall_usd,risk_stockout_step,risk_stockout_flag,actual_ending_inventory_usd,actual_cumulative_shortfall_usd,actual_stockout_step,actual_stockout_flag,risk_first_stockout_date,risk_ending_inventory_months,trigger_threshold_pct,effective_predicted_gap_pct,effective_lower_gap_pct,effective_upper_gap_pct,substitution_elasticity,elastic_predicted_gap_pct,elastic_lower_gap_pct,elastic_upper_gap_pct,breach_line_q10,module1_bias_factor
2021-09-01,854233,404453949,261449137.0,278543102.75,9,415551683.22512996,617784902.1648897,630232862.0506508,214681178.82552087,2022-03-01,6,0.0,0.0,18.35,15.32,21.41,3,1.0068416715341968,261449137.0,263237886.11825323,263237886.11825323,519439604.0314125,772231127.7061121,787791077.5633135,263237886.11825323,2.346869256833968,2.9335865710424605,1.5364579732960963,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,789713658.3547597,2916995754.634579,0.0,,False,3843673107.8819137,0.0,,False,1637010035.6452403,0.0,,False,,14.601519426254763,,18.35,,,,,,,374990577.9773496,1.25
2021-10-01,854233,416888521,251984689.0,285373705.6666667,10,595735903.8337089,611350321.3418332,682385874.7051696,86649970.87146068,2022-04-01,6,0.0,0.0,18.48,15.44,21.56,4,0.9709436221613341,251984689.0,244662926.66685727,244662926.66685727,744669879.7921361,764187901.6772915,852982343.381462,244662926.66685727,2.4987452315334724,3.12343153941684,1.7039300832350948,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,733988780.0005718,2934113148.0504274,0.0,,False,3851138630.063177,0.0,,False,1767342345.9994283,0.0,,False,,15.740589236501041,,18.48,,,,,,,525908874.68455803,1.25
2021-11-01,854233,428811498,257803673.0,290502757.0833333,11,588407147.7207339,682019768.266393,700422600.8366754,112015453.11594152,2022-05-01,6,0.0,0.0,18.48,15.44,21.56,5,0.9876144075928325,257803673.0,254610621.7851513,254610621.7851513,735508934.6509173,852524710.3329911,875528251.0458443,254610621.7851513,2.6786775959484648,3.348346994935581,1.6841854239759293,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,763831865.355454,3328286744.2429037,0.0,,False,4351316396.642493,0.0,,False,1809037122.6445465,0.0,,False,,17.090081969613486,,18.48,,,,,,,527568575.07520986,1.25
2021-12-01,854233,491086245,244789184.0,300097157.75,12,610625424.4774199,667147803.8903661,698520705.0083183,87895280.53089845,2022-06-01,6,0.0,0.0,18.48,15.44,21.56,6,1.0198510311732338,244789184.0,249648501.72245446,249648501.72245446,763281780.5967748,833934754.8629576,873150881.2603979,249648501.72245446,2.6723485191674192,3.340435648959274,1.9671107241250854,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,748945505.1673634,3253941318.174833,0.0,,False,4254663024.010381,0.0,,False,2197571964.8326364,0.0,,False,,17.04261389375564,,18.48,,,,,,,550456528.9824281,1.25
2021-01-01,854239,5132813343,4153479501.0,3794422087.9166665,1,4972490424.882931,4972490424.882931,4972490424.882931,0.0,2021-07-01,6,0.0,0.0,17.95,15.0,20.9,7,1.006608074293256,4153479501.0,4180926002.1181235,4180926002.1181235,4972490424.882931,4972490424.882931,4972490424.882931,4180926002.1181235,1.189327537096755,1.189327537096755,1.2276738072856672,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,12542778006.35437,17292164542.94322,0.0,,False,17292164542.94322,0.0,,False,18254102051.645622,0.0,,False,,4.135965222580532,,17.95,,,,,,,3743168184.0104675,1.0
2021-02-01,854239,5828396539,3409319222.0,3805740656.0833335,2,4369128372.904043,4369128372.904043,4369128372.904043,0.0,2021-08-01,6,0.0,0.0,17.95,15.0,20.9,8,0.9896858317691425,3409319222.0,3374154929.9915957,3374154929.9915957,4369128372.904043,4369128372.904043,4369128372.904043,3374154929.9915957,1.2948807815754109,1.2948807815754109,1.7273648246538926,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,10122464789.974787,16092305447.449467,0.0,,False,16092305447.449467,0.0,,False,24847914444.02521,0.0,,False,,4.769284689452464,,17.95,,,,,,,3559100134.025417,1.0
2021-03-01,854239,5528839173,4128265570.0,3808263728.4166665,3,4117635317.5119987,4117635317.5119987,4117635317.5119987,0.0,2021-09-01,6,0.0,0.0,17.95,15.0,20.9,9,1.0253785493078071,4128265570.0,4233034961.3239675,4233034961.3239675,4117635317.5119987,4117635317.5119987,4117635317.5119987,4233034961.3239675,0.9727383201730336,0.9727383201730336,1.3061170586861262,115399643.8119688,115399643.8119688,0.0,False,False,False,gated_stress,True,3.0,12699104883.971903,12006707021.100096,0.0,,False,12006707021.100096,0.0,,False,20473930154.0281,0.0,,False,,2.8364299210382034,,17.95,,,,,,,2984468958.8104086,1.0
2021-04-01,854239,5547431961,2927896194.0,3846506966.75,4,6341169238.751505,6341169238.751505,6341169238.751505,0.0,2021-10-01,6,0.0,0.0,19.0,15.89,22.11,10,1.063171130497329,2927896194.0,3112854706.553807,3112854706.553807,7926461548.439381,7926461548.439381,7926461548.439381,3112854706.553807,2.037091299314678,2.5463641241433472,1.7821043652697417,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,9338564119.66142,28708451312.847622,0.0,,False,38220205170.97486,0.0,,False,23946027646.33858,0.0,,False,,12.278184744860082,,19.0,,,,,,,3599055375.912649,1.25
2021-05-01,854239,6339158601,3009123238.0,3935977967.3333335,5,4211834873.5332146,4211834873.5332146,4211834873.5332146,0.0,2021-11-01,6,0.0,0.0,19.0,15.89,22.11,11,0.9591099804276263,3009123238.0,2886080129.9024954,2886080129.9024954,5264793591.916518,5264793591.916518,5264793591.916518,2886080129.9024954,1.4593617238463539,1.8242021548079423,2.196459666978881,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,8658240389.707485,16612768851.491795,0.0,,False,22930521161.791622,0.0,,False,29376711216.292507,0.0,,False,,7.945212928847654,,19.0,,,,,,,2806700618.770787,1.25
2021-06-01,854239,6827858123,3353374516.0,4097679446.6666665,6,6410408521.929124,6410408521.929124,6410408521.929124,0.0,2021-12-01,6,0.0,0.0,19.0,15.89,22.11,12,0.9781425847305427,3353374516.0,3280078416.6497726,3280078416.6497726,8013010652.411405,8013010652.411405,8013010652.411405,3280078416.6497726,1.9543461184920778,2.4429326481150975,2.081614295664883,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,9840235249.949318,28622215881.62542,0.0,,False,38237828664.51911,0.0,,False,31126913488.050682,0.0,,False,,11.657595888690585,,19.0,,,,,,,4425140739.575328,1.25
2021-07-01,854239,5950743962,3714744787.0,4248693326.5833335,7,7385913020.205584,7385913020.205584,7385913020.205584,0.0,2022-01-01,6,0.0,0.0,18.35,15.32,21.41,1,1.0240084622736525,3714744787.0,3803930097.074937,3803930097.074937,9232391275.256979,9232391275.256979,9232391275.256979,3803930097.074937,1.9416531933341892,2.4270664916677362,1.5643673280368304,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,11411790291.224812,32903687830.00869,0.0,,False,43982557360.31708,0.0,,False,24292673480.775196,0.0,,False,,11.562398950006422,,18.35,,,,,,,4332522596.622436,1.25
2021-08-01,854239,6186499041,3894961359.0,4366865706.25,8,6274056534.434486,6274056534.434486,6274056534.434486,0.0,2022-02-01,6,0.0,0.0,18.35,15.32,21.41,2,0.9418373804749332,3894961359.0,3668420203.411646,3668420203.411646,7842570668.043108,7842570668.043108,7842570668.043108,3668420203.411646,1.7102884038746673,2.137860504843334,1.6864205020042498,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,11005260610.234938,26639078596.371994,0.0,,False,36050163398.02371,0.0,,False,26113733635.765076,0.0,,False,,9.827163029060006,,18.35,,,,,,,4445192919.120592,1.25
2021-09-01,854239,6864853896,3833871283.0,4527985304.583333,9,6365680920.1147585,6365680920.1147585,6365680920.1147585,0.0,2022-03-01,6,0.0,0.0,18.35,15.32,21.41,3,1.0275065302646784,3833871283.0,3939327779.476721,3939327779.476721,7957101150.143448,7957101150.143448,7957101150.143448,3939327779.476721,1.6159307568359649,2.019913446044956,1.7426460249804068,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,11817983338.430162,26376102182.258392,0.0,,False,35924623562.43051,0.0,,False,29371140037.569824,0.0,,False,,9.119480676269733,,18.35,,,,,,,4597294911.951543,1.25
2021-10-01,854239,6844596355,4818027752.0,4669232628.75,10,5878620185.923146,5878620185.923146,5878620185.923146,0.0,2022-04-01,6,0.0,0.0,18.48,15.44,21.56,4,0.9992489714927794,4818027752.0,4814409275.809668,4814409275.809668,7348275232.403933,7348275232.403933,7348275232.403933,4814409275.809668,1.2210470379950205,1.5263087974937755,1.421689757327269,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,14443227827.429003,20828493288.10988,0.0,,False,29646423566.994576,0.0,,False,26624350302.570984,0.0,,False,,6.15785278496265,,18.48,,,,,,,5750822877.899981,1.25
2021-11-01,854239,8335687231,3947026876.0,4730016312.833333,11,5822864883.648793,5822864883.648793,5822864883.648793,0.0,2022-05-01,6,0.0,0.0,18.48,15.44,21.56,5,0.9900297741796685,3947026876.0,3907674126.7273626,3907674126.7273626,7278581104.560991,7278581104.560991,7278581104.560991,3907674126.7273626,1.490110151156689,1.8626376889458613,2.133158231897155,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,11723022380.182087,23214166921.71066,0.0,,False,31948464247.183846,0.0,,False,38291101005.8179,0.0,,False,,8.175826133675164,,18.48,,,,,,,4481716404.027484,1.25
2021-12-01,854239,8074507566,4342974757.0,4929360623.25,12,6156619925.826411,6156619925.826411,6156619925.826411,0.0,2022-06-01,6,0.0,0.0,18.48,15.44,21.56,6,0.995272730288584,4342974757.0,4322444343.973789,4322444343.973789,7695774907.283014,7695774907.283014,7695774907.283014,4322444343.973789,1.4243375821390898,1.7804219776738623,1.8680419974076046,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,12967333031.921368,23972386523.037106,0.0,,False,33207316411.77673,0.0,,False,35479712364.07864,0.0,,False,,7.682531866043177,,18.48,,,,,,,5130530817.248542,1.25
2022-01-01,854231,9305510816,9747111924.0,13130941594.833334,1,5240276412.015028,10613107855.256327,14498001313.340868,3190870098.318264,2022-07-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,7,0.9898857016834234,9747111924.0,9648526726.275602,9648526726.275602,6550345515.018785,13266384819.070408,18122501641.676086,9648526726.275602,1.0999718564652885,1.3749648205816105,0.9644488821965456,0.0,0.0,343015910.27560234,False,False,False,gated_stress,True,3.0,28945580178.826805,34733066952.71113,0.0,,False,50652728735.59561,0.0,,False,26887484717.17318,0.0,,False,,5.24978892348966,,16.6,,,,,,,5481588383.13827,1.25
2022-02-01,854231,9284253916,9780814160.0,13101360780.5,2,5049692659.238513,9752791381.434036,14235312966.357445,3118765504.111356,2022-08-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,8,1.0807059466328355,9780814160.0,10570184025.622643,10570184025.622643,6312115824.0481415,12190989226.792545,17794141207.946808,10570184025.622643,0.9226699703423132,1.1533374629278914,0.8783436403277857,817392644.1886063,0.0,1285930109.6226425,False,False,False,gated_stress,True,3.0,31710552076.867928,26806196211.73629,0.0,,False,41435383283.88737,0.0,,False,23994971419.132072,0.0,,False,,3.920024777567351,,16.6,,,,,,,3824245296.4546676,1.25
2022-03-01,854231,12739791163,17742933078.0,13131646378.166666,3,5412759807.834214,9473719548.900967,14222455637.471876,2742841026.630086,2022-09-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,9,1.0260655103385352,17742933078.0,18205411683.580547,18205411683.580547,6521613219.140199,11414497749.395021,17136055909.912,18205411683.580547,0.5203793088318519,0.626983775362232,0.6997804490458193,8731692134.67958,6790913934.185526,5465620520.580547,True,True,True,gated_stress,True,3.0,54616235050.74164,2226082242.664158,0.0,,False,13870751445.628475,0.0,,False,21822511927.258335,0.0,,False,,0.7619026521733919,,16.6,,,,,,,4284558597.877412,1.2048591570054659
2022-04-01,854231,12332135325,12570026058.0,12977486529.5,4,5997362205.757542,10287752246.242935,13746801678.61607,1682584669.8509521,2022-10-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,10,1.0468016294450389,12570026058.0,13158323759.680998,13158323759.680998,7225976771.485473,12395292498.88935,16562959882.01868,13158323759.680998,0.7818436781260917,0.9420115149370557,0.9372117262221076,2870571513.4380627,763031260.791647,826188434.6809978,True,False,False,gated_stress,True,3.0,39474971279.04299,22251542198.414604,0.0,,False,34896783714.2931,0.0,,False,34517840670.95699,0.0,,False,,2.652069089622333,,15.77,,,,,,,5343914433.194086,1.2048591570054659
2022-05-01,854231,9884640002,14704496724.0,12842427962.583334,5,4443625028.624393,9972574040.7919,14212836450.145302,3702356618.5133324,2022-11-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,11,0.9869961007053311,14704496724.0,14513280929.422314,14513280929.422314,5554531285.780492,12465717550.989876,17766045562.681625,14513280929.422314,0.6871343626081693,0.8589179532602116,0.6810754956145845,4540706888.630413,2047563378.432438,4628640927.422314,True,False,True,gated_stress,True,3.0,43539842788.26694,16295601456.484444,0.0,,False,31254462517.67232,0.0,,False,15767997223.73304,0.0,,False,,2.1535077195612704,,15.77,,,,,,,5985270617.750682,1.25
2022-06-01,854231,9506948455,15480777499.0,12647298751.166666,6,5863338556.458298,10346498148.396955,14330651870.01082,2400458510.5449467,2022-12-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,12,1.075492432541878,15480777499.0,16649459050.03908,16649459050.03908,7033972107.626042,12412208281.452032,17191810530.320694,16649459050.03908,0.6214314901944319,0.7455021958459904,0.57100644690181,6302960901.642124,4237250768.5870476,7142510595.03908,True,True,True,gated_stress,True,3.0,49948377150.11724,12130611740.264517,0.0,,False,24524872538.59498,0.0,,False,7093313579.882772,0.0,,False,,1.473013175075944,,15.77,,,,,,,4813273505.976419,1.1996530713510183
2022-07-01,854231,7572954940,12542491149.0,12668264242.166666,7,4871082287.801863,9470225109.226624,12531993100.938356,1594056010.1289177,2023-01-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,1,0.8786212457661585,12542491149.0,11020099198.345396,11020099198.345396,5490870324.170002,10675200077.337975,14126542101.93967,11020099198.345396,0.8593593341381648,0.9687027208376485,0.687194806843212,1549874089.1187725,344899121.0074215,3447144258.345396,False,False,True,gated_stress,True,3.0,33060297595.036186,23761053060.32354,0.0,,False,30990902868.991646,0.0,,False,12377432044.9638,0.0,,False,,2.81221632502589,,11.19,,,,,,,5676153478.020367,1.1272382603595528
2022-08-01,854231,8402093288,15422237298.0,12398515881.083334,8,3864867199.368063,8703262762.872505,12096610906.683739,2164888904.3080997,2023-02-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,2,0.8745421716419953,15422237298.0,13487396898.171099,13487396898.171099,4356626178.336352,9810650776.272478,13635762634.69657,13487396898.171099,0.6452885481595544,0.7273939404573175,0.622958851988654,4784134135.2985935,3676746121.8986206,5085303610.171099,True,True,True,gated_stress,True,3.0,40462190694.5133,11757385882.721746,0.0,,False,18401713963.121574,0.0,,False,9950369033.486715,0.0,,False,,1.3643636427439056,,11.19,,,,,,,4653146691.553756,1.1272382603595528
2022-09-01,854231,10306921891,13564183498.0,11887017265.916666,9,4621181638.8272915,9079372590.613995,12805265900.835342,2117229459.000475,2023-03-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,3,1.028460054826496,13564183498.0,13950220904.029732,13950220904.029732,5209172751.357183,10234616164.199924,14434585657.499132,13950220904.029732,0.6508407754311103,0.7336526234680271,0.7388357476133364,4870848313.415737,3715604739.8298073,3643299013.0297318,True,True,True,gated_stress,True,3.0,41850662712.089195,12625572831.594757,0.0,,False,19557034273.11037,0.0,,False,19990868633.910805,0.0,,False,,1.4019157408081635,,11.19,,,,,,,4233238145.003066,1.1272382603595528
2022-10-01,854231,7653428861,10211091043.0,11818317904.666666,10,5656561201.670912,9345690038.10645,12379117439.610237,655701434.9317493,2023-04-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,4,0.9440601236315116,10211091043.0,9639883872.467201,9639883872.467201,6376292208.58886,10534819380.414717,13954214807.412846,9639883872.467201,0.969481599752357,1.0928367519554432,0.7939337197680584,294193834.3607521,0.0,1986455011.4672012,False,False,True,gated_stress,True,3.0,28919651617.401604,27154488611.237114,0.0,,False,34289264665.086708,0.0,,False,17000921548.598396,0.0,,False,,3.5570205117326608,,6.03,,,,,,,5189421790.771328,1.1272382603595528
2022-11-01,854231,8835449002,11167987454.0,11995071594.833334,11,5107287825.286595,8854038630.150127,13477075276.909449,2302932648.6152773,2023-05-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,5,1.0509202615286986,11167987454.0,11736664295.906904,11736664295.906904,5757130243.331585,9980611102.606707,15191874889.878145,11736664295.906904,0.7543914017578166,0.8503788513476856,0.7528075080993254,2882625665.756777,1756053193.3001976,2901215293.906904,True,False,True,gated_stress,True,3.0,35209992887.72071,17914238893.180054,0.0,,False,24673673727.919502,0.0,,False,17802701124.279274,0.0,,False,,2.1022731080861115,,6.03,,,,,,,4739443237.677846,1.1272382603595528
2022-12-01,854231,9666064410,14637149253.0,11888125973.833334,12,4113001695.293729,9174127679.61796,12729470374.001085,2549613875.6997805,2023-06-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,6,1.017448821258098,14637149253.0,14892550254.043701,14892550254.043701,4472801831.936043,9976668655.100063,13843028188.769453,14892550254.043701,0.6160212672189542,0.6699100211121428,0.6490536708026499,5718422574.425741,4915881598.943638,5226485844.043701,True,True,True,gated_stress,True,3.0,44677650762.1311,10367115315.576645,0.0,,False,15182361168.469296,0.0,,False,13318735697.868896,0.0,,False,,1.019460126672858,,6.03,,,,,,,4567628704.383044,1.0874787231558918
2022-01-01,854232,1543050651,564438691.0,990903534.0833334,1,0.0,1030737133.5692664,4316089793.941575,483484676.4709439,2022-07-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,7,1.0399399365257673,564438691.0,586982336.4912271,586982336.4912271,0.0,1288421416.9615831,5395112242.426969,586982336.4912271,1.7559934422058567,2.194991802757321,2.6287854933145196,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,1760947009.4736814,4423475791.941916,0.0,,False,5969581492.295817,0.0,,False,7497356896.526319,0.0,,False,,10.169950816543926,,16.6,,,,,,,0.0,1.25
2022-02-01,854232,1374757483,542343250.0,1038323728.5833334,2,0.0,1222355215.1797774,4456712464.457399,640732798.4909031,2022-08-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,8,1.0341581370688429,542343250.0,560868685.0718617,560868685.0718617,0.0,1527944018.9747217,5570890580.571749,560868685.0718617,2.179396439334391,2.7242455491679887,2.451121839372897,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,1682606055.2155852,5651525235.863081,0.0,,False,7485058058.632746,0.0,,False,6565938842.784416,0.0,,False,,13.345473295007933,,16.6,,,,,,,0.0,1.25
2022-03-01,854232,1683571278,692604863.0,1097555027.0,3,0.0,1015653989.4490858,4407462218.785005,572850094.3909664,2022-09-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,9,1.0233014017400692,692604863.0,708743527.1598886,708743527.1598886,0.0,1223720009.5368638,5310371213.458741,708743527.1598886,1.4330345894220209,1.7266048473706896,2.375430904810501,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,2126230581.4796658,3967693355.214848,0.0,,False,5216089475.741517,0.0,,False,7975197086.520333,0.0,,False,,7.359629084224139,,16.6,,,,,,,0.0,1.2048591570054659
2022-04-01,854232,1229896603,695969916.0,1138405072.1666667,4,0.0,995968227.2885348,4274305204.314173,423655168.7764809,2022-10-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,10,1.0076880061437614,695969916.0,701320536.9900811,701320536.9900811,0.0,1200001438.7350922,5149935765.25405,701320536.9900811,1.4201326993260728,1.7110598869459088,1.7536868494946052,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,2103961610.9702432,3871847752.7609644,0.0,,False,5096047021.440311,0.0,,False,5275418007.029758,0.0,,False,,7.266359321675455,,15.77,,,,,,,0.0,1.2048591570054659
2022-05-01,854232,1233645253,953435340.0,1169779664.5,5,0.0,1038949144.6041402,4256374982.129386,417545357.87460124,2022-11-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,11,0.9553558198134668,953435340.0,910870000.8848315,910870000.8848315,0.0,1298686430.755175,5320468727.661733,910870000.8848315,1.1406118805042331,1.4257648506302913,1.3543592958398236,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,2732610002.654495,3501084864.9703474,0.0,,False,5059508581.876559,0.0,,False,4669261515.345507,0.0,,False,,5.554589103781751,,15.77,,,,,,,0.0,1.25
2022-06-01,854232,933503344,997911927.0,1201589109.3333333,6,0.0,959359314.1125424,4336530063.265399,394936772.7910358,2022-12-01,6,3033427401.503788,3033427401.503788,15.77,13.08,18.46,12,0.931809483054692,997911927.0,929863796.8319815,929863796.8319815,0.0,1150898347.7043178,5202331609.402362,929863796.8319815,1.0317202555697418,1.2377063733692981,1.0039140648129525,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,2789591390.4959445,2966564494.179308,0.0,,False,4115798695.7299623,0.0,,False,2811428673.5040545,0.0,,False,,4.426238240215789,,15.77,,,,,,,0.0,1.1996530713510183
2022-07-01,854232,1132435511,936180082.0,1208802860.0833333,7,0.0,1001871108.5458935,4239545025.782147,442791149.0413363,2023-01-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,1,1.0633229825471011,936180082.0,995461796.9934297,995461796.9934297,0.0,1129347445.5017698,4778977359.578663,995461796.9934297,1.0064385309128103,1.1344960187449804,1.1375981624008766,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,2986385390.980289,3024841260.295073,0.0,,False,3789699282.0303283,0.0,,False,3808227675.019712,0.0,,False,,3.8069761124698807,,11.19,,,,,,,0.0,1.1272382603595528
2022-08-01,854232,910123193,1198253513.0,1259375407.5,8,0.0,996344005.1671153,4598373491.452434,670999670.2667645,2023-02-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,2,0.886406071809556,1198253513.0,1062139189.4903307,1062139189.4903307,0.0,1123117083.1042483,5183462534.988324,1062139189.4903307,0.9380540846489364,1.0574104545028395,0.8568775185074605,65795184.323215365,0.0,152015996.4903307,False,False,False,gated_stress,True,3.0,3186417568.470992,2791646462.531699,0.0,,False,3552284930.154496,0.0,,False,2274321589.529008,0.0,,False,,3.3444627270170364,,11.19,,,,,,,0.0,1.1272382603595528
2022-09-01,854232,1066343934,1253630927.0,1274084071.6666667,9,0.0,1109071103.6241632,4444570614.307662,512564766.29552054,2023-03-01,6,3033427401.503788,3033427401.503788,11.19,9.16,13.25,3,1.0431200135517729,1253630927.0,1307687509.5611615,1307687509.5611615,0.0,1250187381.464351,5010090047.317358,1307687509.5611615,0.8481163087627481,0.9560291524722855,0.8154424709293489,198616405.93699837,57500128.09681058,241343575.56116152,False,False,False,gated_stress,True,3.0,3923062528.6834846,2731364093.0614944,0.0,,False,3578061760.1026225,0.0,,False,2475001075.316517,0.0,,False,,2.736174914833714,,11.19,,,,,,,0.0,1.1272382603595528
2022-10-01,854232,974223360,1332305835.0,1309912434.25,10,0.0,1264224790.6010866,4603835346.613093,627598372.1580597,2023-04-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,4,1.0045233929007555,1332305835.0,1338332377.7556741,1338332377.7556741,0.0,1425082553.6605887,5189619347.097962,1338332377.7556741,0.9446269190028393,1.0648196048655647,0.7279382731767505,74107587.1545875,0.0,364109017.7556741,False,False,True,gated_stress,True,3.0,4014997133.267022,3570351610.3394957,0.0,,False,4535498188.69651,0.0,,False,1830343026.7329762,0.0,,False,,3.388917629193389,,6.03,,,,,,,0.0,1.1272382603595528
2022-11-01,854232,1081648632,1732576716.0,1301378331.5833333,11,0.0,1202173152.4181366,4485771470.000595,567140683.2504932,2023-05-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,5,0.9841858388438136,1732576716.0,1705177468.59772,1705177468.59772,0.0,1355135572.9827797,5056533228.2139845,1705177468.59772,0.705013510064007,0.7947182026145333,0.634331998820927,503004316.1795833,350041895.61494017,623528836.5977199,True,True,True,gated_stress,True,3.0,5115532405.7931595,2097506508.7156584,0.0,,False,3015281032.1035156,0.0,,False,1374359386.2068388,0.0,,False,,1.768309215687198,,6.03,,,,,,,0.0,1.1272382603595528
2022-12-01,854232,1034193916,991191349.0,1259800709.6666667,12,0.0,1380465250.643059,4527807224.947725,549011088.7515782,2023-06-01,6,3033427401.503788,3033427401.503788,6.03,4.67,7.41,6,1.0261889160004019,991191349.0,1017149575.979286,1017149575.979286,0.0,1501226588.1303918,4923894019.682174,1017149575.979286,1.3571900173226557,1.4759152671179643,1.0167569651732924,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,3051448727.9378576,5231342775.920493,0.0,,False,5955910800.844493,0.0,,False,3153714768.0621405,0.0,,False,,5.855491602707785,,6.03,,,,,,,0.0,1.0874787231558918
2022-01-01,854233,439546705,275887862.0,311553267.8333333,1,0.0,610565141.5968221,3694560569.8531823,50568026.75257206,2022-07-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,7,0.9083297421062264,275887862.0,250597150.54069817,250597150.54069817,0.0,763206426.9960277,4618200712.316478,250597150.54069817,2.436440878435541,3.0455510980444265,1.7539972184504768,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,751791451.6220945,2911599397.9588394,0.0,,False,3827447110.3540726,0.0,,False,1885488778.3779063,0.0,,False,,15.27330658826656,,16.6,,,,,,,0.0,1.25
2022-02-01,854233,454915049,252895658.0,317696171.9166667,2,0.0,610133013.6467664,3686911548.8015623,90849238.71581602,2022-08-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,8,1.067619880055415,252895658.0,269996432.06049526,269996432.06049526,0.0,762666267.0584581,4608639436.001953,269996432.06049526,2.259781764486652,2.824727205608315,1.6848928170209003,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,809989296.1814858,2850808785.699113,0.0,,False,3766008306.169263,0.0,,False,1919500997.8185134,0.0,,False,,13.948363233649891,,16.6,,,,,,,0.0,1.25
2022-03-01,854233,412625795,282103408.0,325179780.6666667,3,0.0,531910133.88231313,3627568991.6104255,62231456.224324465,2022-09-01,6,3033427401.503788,3033427401.503788,16.6,13.81,19.4,9,1.0095432834319742,282103408.0,284795600.7796699,284795600.7796699,0.0,640876795.5121083,4370709717.210905,284795600.7796699,1.8676908366074856,2.2503044069417286,1.4488489073229227,0.0,0.0,0.0,False,False,False,gated_stress,True,3.0,854386802.3390096,2337074000.95487,0.0,,False,2990873970.733641,0.0,,False,1621367967.6609912,0.0,,False,,10.501826441650374,,16.6,,,,,,,0.0,1.2048591570054659
