month,hs_code,source,confidence,node_id,node_type,state,handling_capacity,storage_capacity
2015-10,8542,us_census_port_observed,high,1903,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,1910,Port,XX,29142,43713.0
2015-10,8542,us_census_port_observed,high,2002,Port,XX,146005043,219007564.5
2015-10,8542,us_census_port_observed,high,2006,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,2301,Port,XX,93027,139540.5
2015-10,8542,us_census_port_observed,high,2302,Port,XX,10919,16378.5
2015-10,8542,us_census_port_observed,high,2304,Port,XX,1880430,2820645.0
2015-10,8542,us_census_port_observed,high,2305,Port,XX,365916,548874.0
2015-10,8542,us_census_port_observed,high,2402,Port,XX,2865020,4297530.0
2015-10,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,2501,Port,XX,1940563,2910844.5
2015-10,8542,us_census_port_observed,high,2506,Port,XX,686391,1029586.5
2015-10,8542,us_census_port_observed,high,2507,Port,XX,29683,44524.5
2015-10,8542,us_census_port_observed,high,2601,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,2604,Port,XX,206091,309136.5
2015-10,8542,us_census_port_observed,high,2605,Port,XX,55264,82896.0
2015-10,8542,us_census_port_observed,high,2704,Port,CA,12361932,18542898.0
2015-10,8542,us_census_port_observed,high,2709,Port,CA,99603,149404.5
2015-10,8542,us_census_port_observed,high,2720,Port,CA,168527625,252791437.5
2015-10,8542,us_census_port_observed,high,2722,Port,CA,39810,59715.0
2015-10,8542,us_census_port_observed,high,2801,Port,CA,134851502,202277253.0
2015-10,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2015-10,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2015-10,8542,us_census_port_observed,high,2811,Port,CA,11200,16800.0
2015-10,8542,us_census_port_observed,high,2834,Port,CA,8969875,13454812.5
2015-10,8542,us_census_port_observed,high,2904,Port,XX,90000,135000.0
2015-10,8542,us_census_port_observed,high,2905,Port,XX,6800,10200.0
2015-10,8542,us_census_port_observed,high,2910,Port,XX,647068,970602.0
2015-10,8542,us_census_port_observed,high,3001,Port,IL,99433,149149.5
2015-10,8542,us_census_port_observed,high,3002,Port,IL,8551512,12827268.0
2015-10,8542,us_census_port_observed,high,3004,Port,IL,123001,184501.5
2015-10,8542,us_census_port_observed,high,3022,Port,IL,0,0.0
2015-10,8542,us_census_port_observed,high,3027,Port,IL,0,0.0
2015-10,8542,us_census_port_observed,high,3029,Port,IL,84187946,126281919.0
2015-10,8542,us_census_port_observed,high,3126,Port,XX,649318821,973978231.5
2015-10,8542,us_census_port_observed,high,3201,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3205,Port,XX,13187107,19780660.5
2015-10,8542,us_census_port_observed,high,3302,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3307,Port,XX,3558739,5338108.5
2015-10,8542,us_census_port_observed,high,3310,Port,XX,2394,3591.0
2015-10,8542,us_census_port_observed,high,3401,Port,XX,18315,27472.5
2015-10,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3501,Port,XX,208906,313359.0
2015-10,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3512,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3513,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3801,Port,XX,310589,465883.5
2015-10,8542,us_census_port_observed,high,3802,Port,XX,31626,47439.0
2015-10,8542,us_census_port_observed,high,3807,Port,XX,3728071,5592106.5
2015-10,8542,us_census_port_observed,high,3881,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,3901,Port,XX,16966282,25449423.0
2015-10,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,4101,Port,XX,243892239,365838358.5
2015-10,8542,us_census_port_observed,high,4102,Port,XX,443755,665632.5
2015-10,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,4110,Port,XX,96823,145234.5
2015-10,8542,us_census_port_observed,high,4115,Port,XX,82042,123063.0
2015-10,8542,us_census_port_observed,high,4913,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,5201,Port,XX,2523,3784.5
2015-10,8542,us_census_port_observed,high,5203,Port,XX,82877,124315.5
2015-10,8542,us_census_port_observed,high,5204,Port,XX,0,0.0
2015-10,8542,us_census_port_observed,high,5206,Port,XX,3438577,5157865.5
2015-10,8542,us_census_port_observed,high,5301,Port,TX,4735,7102.5
2015-10,8542,us_census_port_observed,high,5309,Port,TX,715351,1073026.5
2015-10,8542,us_census_port_observed,high,5310,Port,TX,0,0.0
2015-10,8542,us_census_port_observed,high,5312,Port,TX,0,0.0
2015-10,8542,us_census_port_observed,high,5401,Port,XX,638552,957828.0
2015-10,8542,us_census_port_observed,high,5501,Port,XX,11619734,17429601.0
2015-10,8542,us_census_port_observed,high,5506,Port,XX,104675,157012.5
2015-11,8542,us_census_port_observed,high,-,Port,XX,1414185441,2121278161.5
2015-11,8542,us_census_port_observed,high,0106,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,0209,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,0212,Port,XX,36718534,55077801.0
2015-11,8542,us_census_port_observed,high,0401,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,0417,Port,XX,1142484,1713726.0
2015-11,8542,us_census_port_observed,high,0701,Port,XX,3528,5292.0
2015-11,8542,us_census_port_observed,high,0708,Port,XX,2453,3679.5
2015-11,8542,us_census_port_observed,high,0712,Port,XX,45766,68649.0
2015-11,8542,us_census_port_observed,high,0901,Port,XX,209062,313593.0
2015-11,8542,us_census_port_observed,high,1001,Port,NY,24829,37243.5
2015-11,8542,us_census_port_observed,high,1003,Port,NY,21771645,32657467.5
2015-11,8542,us_census_port_observed,high,1004,Port,NY,0,0.0
2015-11,8542,us_census_port_observed,high,1012,Port,NY,8753176,13129764.0
2015-11,8542,us_census_port_observed,high,1101,Port,NY,1298656,1947984.0
2015-11,8542,us_census_port_observed,high,1102,Port,NY,0,0.0
2015-11,8542,us_census_port_observed,high,1108,Port,NY,23387,35080.5
2015-11,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1305,Port,XX,291395,437092.5
2015-11,8542,us_census_port_observed,high,1401,Port,XX,51724,77586.0
2015-11,8542,us_census_port_observed,high,1501,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1512,Port,XX,213804,320706.0
2015-11,8542,us_census_port_observed,high,1601,Port,XX,66136,99204.0
2015-11,8542,us_census_port_observed,high,1603,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1703,Port,XX,119129,178693.5
2015-11,8542,us_census_port_observed,high,1704,Port,XX,1958596,2937894.0
2015-11,8542,us_census_port_observed,high,1801,Port,XX,6380,9570.0
2015-11,8542,us_census_port_observed,high,1808,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1816,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1901,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1903,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,1910,Port,XX,15376,23064.0
2015-11,8542,us_census_port_observed,high,2002,Port,XX,157575665,236363497.5
2015-11,8542,us_census_port_observed,high,2006,Port,XX,5095,7642.5
2015-11,8542,us_census_port_observed,high,2301,Port,XX,14944,22416.0
2015-11,8542,us_census_port_observed,high,2302,Port,XX,41870,62805.0
2015-11,8542,us_census_port_observed,high,2304,Port,XX,1752805,2629207.5
2015-11,8542,us_census_port_observed,high,2305,Port,XX,493726,740589.0
2015-11,8542,us_census_port_observed,high,2402,Port,XX,5083418,7625127.0
2015-11,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,2501,Port,XX,1892674,2839011.0
2015-11,8542,us_census_port_observed,high,2506,Port,XX,720280,1080420.0
2015-11,8542,us_census_port_observed,high,2507,Port,XX,43438,65157.0
2015-11,8542,us_census_port_observed,high,2601,Port,XX,3106,4659.0
2015-11,8542,us_census_port_observed,high,2604,Port,XX,403146,604719.0
2015-11,8542,us_census_port_observed,high,2605,Port,XX,28000,42000.0
2015-11,8542,us_census_port_observed,high,2609,Port,XX,2840,4260.0
2015-11,8542,us_census_port_observed,high,2704,Port,CA,8748200,13122300.0
2015-11,8542,us_census_port_observed,high,2709,Port,CA,524027,786040.5
2015-11,8542,us_census_port_observed,high,2711,Port,CA,2555,3832.5
2015-11,8542,us_census_port_observed,high,2720,Port,CA,109181356,163772034.0
2015-11,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2015-11,8542,us_census_port_observed,high,2801,Port,CA,122635232,183952848.0
2015-11,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2015-11,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2015-11,8542,us_census_port_observed,high,2811,Port,CA,84416,126624.0
2015-11,8542,us_census_port_observed,high,2834,Port,CA,1015380,1523070.0
2015-11,8542,us_census_port_observed,high,2904,Port,XX,3802115,5703172.5
2015-11,8542,us_census_port_observed,high,2905,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,2910,Port,XX,10301,15451.5
2015-11,8542,us_census_port_observed,high,3001,Port,IL,122140,183210.0
2015-11,8542,us_census_port_observed,high,3002,Port,IL,8576583,12864874.5
2015-11,8542,us_census_port_observed,high,3004,Port,IL,326953,490429.5
2015-11,8542,us_census_port_observed,high,3022,Port,IL,0,0.0
2015-11,8542,us_census_port_observed,high,3027,Port,IL,0,0.0
2015-11,8542,us_census_port_observed,high,3029,Port,IL,103614442,155421663.0
2015-11,8542,us_census_port_observed,high,3126,Port,XX,548954295,823431442.5
2015-11,8542,us_census_port_observed,high,3201,Port,XX,81303,121954.5
2015-11,8542,us_census_port_observed,high,3205,Port,XX,8490086,12735129.0
2015-11,8542,us_census_port_observed,high,3302,Port,XX,5693,8539.5
2015-11,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3307,Port,XX,5053417,7580125.5
2015-11,8542,us_census_port_observed,high,3310,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3401,Port,XX,66080,99120.0
2015-11,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3501,Port,XX,116881,175321.5
2015-11,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3512,Port,XX,13665,20497.5
2015-11,8542,us_census_port_observed,high,3513,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3801,Port,XX,172095,258142.5
2015-11,8542,us_census_port_observed,high,3802,Port,XX,35131,52696.5
2015-11,8542,us_census_port_observed,high,3807,Port,XX,1088758,1633137.0
2015-11,8542,us_census_port_observed,high,3881,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,3901,Port,XX,13295668,19943502.0
2015-11,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,4101,Port,XX,222324620,333486930.0
2015-11,8542,us_census_port_observed,high,4102,Port,XX,466724,700086.0
2015-11,8542,us_census_port_observed,high,4103,Port,XX,158576,237864.0
2015-11,8542,us_census_port_observed,high,4110,Port,XX,2878,4317.0
2015-11,8542,us_census_port_observed,high,4115,Port,XX,48412,72618.0
2015-11,8542,us_census_port_observed,high,4913,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,5201,Port,XX,732362,1098543.0
2015-11,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,5204,Port,XX,0,0.0
2015-11,8542,us_census_port_observed,high,5206,Port,XX,2116528,3174792.0
2015-11,8542,us_census_port_observed,high,5301,Port,TX,47276,70914.0
2015-11,8542,us_census_port_observed,high,5309,Port,TX,1713182,2569773.0
2015-11,8542,us_census_port_observed,high,5310,Port,TX,0,0.0
2015-11,8542,us_census_port_observed,high,5312,Port,TX,0,0.0
2015-11,8542,us_census_port_observed,high,5401,Port,XX,897446,1346169.0
2015-11,8542,us_census_port_observed,high,5501,Port,XX,8834366,13251549.0
2015-11,8542,us_census_port_observed,high,5506,Port,XX,49232,73848.0
2015-12,8542,us_census_port_observed,high,-,Port,XX,1645731052,2468596578.0
2015-12,8542,us_census_port_observed,high,0106,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,0209,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,0212,Port,XX,36929184,55393776.0
2015-12,8542,us_census_port_observed,high,0401,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,0417,Port,XX,277262,415893.0
2015-12,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,0708,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,0712,Port,XX,286363,429544.5
2015-12,8542,us_census_port_observed,high,0901,Port,XX,262738,394107.0
2015-12,8542,us_census_port_observed,high,1001,Port,NY,118299,177448.5
2015-12,8542,us_census_port_observed,high,1003,Port,NY,53232593,79848889.5
2015-12,8542,us_census_port_observed,high,1004,Port,NY,0,0.0
2015-12,8542,us_census_port_observed,high,1012,Port,NY,5837698,8756547.0
2015-12,8542,us_census_port_observed,high,1101,Port,NY,2245674,3368511.0
2015-12,8542,us_census_port_observed,high,1102,Port,NY,0,0.0
2015-12,8542,us_census_port_observed,high,1108,Port,NY,2612523,3918784.5
2015-12,8542,us_census_port_observed,high,1303,Port,XX,7432,11148.0
2015-12,8542,us_census_port_observed,high,1305,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1401,Port,XX,21176,31764.0
2015-12,8542,us_census_port_observed,high,1501,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1512,Port,XX,10442,15663.0
2015-12,8542,us_census_port_observed,high,1601,Port,XX,74057,111085.5
2015-12,8542,us_census_port_observed,high,1603,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1703,Port,XX,109677,164515.5
2015-12,8542,us_census_port_observed,high,1704,Port,XX,1642498,2463747.0
2015-12,8542,us_census_port_observed,high,1801,Port,XX,18308,27462.0
2015-12,8542,us_census_port_observed,high,1808,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1816,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1901,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1903,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,1910,Port,XX,9346,14019.0
2015-12,8542,us_census_port_observed,high,2001,Port,XX,3660,5490.0
2015-12,8542,us_census_port_observed,high,2002,Port,XX,223873632,335810448.0
2015-12,8542,us_census_port_observed,high,2006,Port,XX,17215,25822.5
2015-12,8542,us_census_port_observed,high,2301,Port,XX,101902,152853.0
2015-12,8542,us_census_port_observed,high,2302,Port,XX,2325,3487.5
2015-12,8542,us_census_port_observed,high,2304,Port,XX,2591127,3886690.5
2015-12,8542,us_census_port_observed,high,2305,Port,XX,219532,329298.0
2015-12,8542,us_census_port_observed,high,2402,Port,XX,5775112,8662668.0
2015-12,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,2501,Port,XX,993129,1489693.5
2015-12,8542,us_census_port_observed,high,2506,Port,XX,556683,835024.5
2015-12,8542,us_census_port_observed,high,2507,Port,XX,9116,13674.0
2015-12,8542,us_census_port_observed,high,2601,Port,XX,23390,35085.0
2015-12,8542,us_census_port_observed,high,2604,Port,XX,43014,64521.0
2015-12,8542,us_census_port_observed,high,2605,Port,XX,524160,786240.0
2015-12,8542,us_census_port_observed,high,2609,Port,XX,3580,5370.0
2015-12,8542,us_census_port_observed,high,2704,Port,CA,9682605,14523907.5
2015-12,8542,us_census_port_observed,high,2709,Port,CA,405039,607558.5
2015-12,8542,us_census_port_observed,high,2711,Port,CA,0,0.0
2015-12,8542,us_census_port_observed,high,2720,Port,CA,149580891,224371336.5
2015-12,8542,us_census_port_observed,high,2722,Port,CA,31743,47614.5
2015-12,8542,us_census_port_observed,high,2801,Port,CA,143088340,214632510.0
2015-12,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2015-12,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2015-12,8542,us_census_port_observed,high,2811,Port,CA,257206,385809.0
2015-12,8542,us_census_port_observed,high,2834,Port,CA,4875,7312.5
2015-12,8542,us_census_port_observed,high,2904,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,2905,Port,XX,4800,7200.0
2015-12,8542,us_census_port_observed,high,2910,Port,XX,7541,11311.5
2015-12,8542,us_census_port_observed,high,3001,Port,IL,0,0.0
2015-12,8542,us_census_port_observed,high,3002,Port,IL,6430877,9646315.5
2015-12,8542,us_census_port_observed,high,3004,Port,IL,292470,438705.0
2015-12,8542,us_census_port_observed,high,3022,Port,IL,0,0.0
2015-12,8542,us_census_port_observed,high,3027,Port,IL,0,0.0
2015-12,8542,us_census_port_observed,high,3029,Port,IL,52662029,78993043.5
2015-12,8542,us_census_port_observed,high,3126,Port,XX,673452840,1010179260.0
2015-12,8542,us_census_port_observed,high,3201,Port,XX,22498,33747.0
2015-12,8542,us_census_port_observed,high,3205,Port,XX,14265210,21397815.0
2015-12,8542,us_census_port_observed,high,3302,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3307,Port,XX,4190903,6286354.5
2015-12,8542,us_census_port_observed,high,3310,Port,XX,2394,3591.0
2015-12,8542,us_census_port_observed,high,3401,Port,XX,96509,144763.5
2015-12,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3501,Port,XX,255602,383403.0
2015-12,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3512,Port,XX,8024,12036.0
2015-12,8542,us_census_port_observed,high,3513,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3801,Port,XX,135882,203823.0
2015-12,8542,us_census_port_observed,high,3802,Port,XX,45149,67723.5
2015-12,8542,us_census_port_observed,high,3807,Port,XX,1273027,1909540.5
2015-12,8542,us_census_port_observed,high,3881,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,3901,Port,XX,11530497,17295745.5
2015-12,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,4101,Port,XX,219507120,329260680.0
2015-12,8542,us_census_port_observed,high,4102,Port,XX,515961,773941.5
2015-12,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,4110,Port,XX,11270,16905.0
2015-12,8542,us_census_port_observed,high,4115,Port,XX,53557,80335.5
2015-12,8542,us_census_port_observed,high,4913,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,5201,Port,XX,52168,78252.0
2015-12,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,5204,Port,XX,0,0.0
2015-12,8542,us_census_port_observed,high,5206,Port,XX,3587606,5381409.0
2015-12,8542,us_census_port_observed,high,5301,Port,TX,264514,396771.0
2015-12,8542,us_census_port_observed,high,5309,Port,TX,573816,860724.0
2015-12,8542,us_census_port_observed,high,5310,Port,TX,0,0.0
