month,link_id,lane_direction,from_node,to_node,mode,source,confidence,faf_state,faf_zone,border_state_1,border_state_2,faf_country,faf_stfips,faf_county_name,capacity,unit_cost,transit_days,reliability
2022-01,965934,BA,FAF_LINK_965934_B,FAF_LINK_965934_A,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,0.812259,0.15779818998619902,1,0.8328132473512526
2022-01,965934,BA,FAF_LINK_965934_B,FAF_LINK_965934_A,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,0.00354271,0.1613552901592284,1,0.5472182467593714
2022-01,965935,AB,FAF_LINK_965935_A,FAF_LINK_965935_B,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,1.13838,0.1691623183822625,1,0.8328132473512526
2022-01,965935,AB,FAF_LINK_965935_A,FAF_LINK_965935_B,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,0.00133443,0.158520866587232,1,0.5472182467593714
2022-01,965935,BA,FAF_LINK_965935_B,FAF_LINK_965935_A,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,0.812259,0.15779818998619902,1,0.8328132473512526
2022-01,965935,BA,FAF_LINK_965935_B,FAF_LINK_965935_A,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,0.00354271,0.1613552901592284,1,0.5472182467593714
2022-01,965936,AB,FAF_LINK_965936_A,FAF_LINK_965936_B,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,113.119,0.16956567862162855,1,0.5267584186863054
2022-01,965936,AB,FAF_LINK_965936_A,FAF_LINK_965936_B,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,7.03644,0.15542945011966278,1,0.2659769780697754
2022-01,965936,BA,FAF_LINK_965936_B,FAF_LINK_965936_A,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,316.372,0.15981439571137773,1,0.5267584186863054
2022-01,965936,BA,FAF_LINK_965936_B,FAF_LINK_965936_A,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,1.0793,0.14183544890206617,1,0.2659769780697754
2022-01,965937,AB,FAF_LINK_965937_A,FAF_LINK_965937_B,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,113.119,0.16956567862162855,1,0.5267584186863054
2022-01,965937,AB,FAF_LINK_965937_A,FAF_LINK_965937_B,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,7.03644,0.15542945011966278,1,0.2659769780697754
2022-01,965937,BA,FAF_LINK_965937_B,FAF_LINK_965937_A,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,316.372,0.15981439571137773,1,0.5267584186863054
2022-01,965937,BA,FAF_LINK_965937_B,FAF_LINK_965937_A,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,OTOE,1.0793,0.14183544890206617,1,0.2659769780697754
2022-01,965938,AB,FAF_LINK_965938_A,FAF_LINK_965938_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,113.119,0.16956567862162855,1,0.5267584186863054
2022-01,965938,AB,FAF_LINK_965938_A,FAF_LINK_965938_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,7.03644,0.15542945011966278,1,0.2659769780697754
2022-01,965938,BA,FAF_LINK_965938_B,FAF_LINK_965938_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,316.372,0.15981439571137773,1,0.5267584186863054
2022-01,965938,BA,FAF_LINK_965938_B,FAF_LINK_965938_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,1.0793,0.14183544890206617,1,0.2659769780697754
2022-01,965939,AB,FAF_LINK_965939_A,FAF_LINK_965939_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,113.119,0.16956567862162855,1,0.5267584186863054
2022-01,965939,AB,FAF_LINK_965939_A,FAF_LINK_965939_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,7.03644,0.15542945011966278,1,0.2659769780697754
2022-01,965939,BA,FAF_LINK_965939_B,FAF_LINK_965939_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,316.372,0.15981439571137773,1,0.5267584186863054
2022-01,965939,BA,FAF_LINK_965939_B,FAF_LINK_965939_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,FREMONT,1.0793,0.14183544890206617,1,0.2659769780697754
2022-01,966158,AB,FAF_LINK_966158_A,FAF_LINK_966158_B,truck,faf5_domestic_2022_observed,high,KS,209,NE,KS,USA,20,NEMAHA,17.8598,0.15253586266363567,1,0.7718750810348255
2022-01,966158,AB,FAF_LINK_966158_A,FAF_LINK_966158_B,truck,faf5_import_2022_observed,high,KS,209,NE,KS,USA,20,NEMAHA,1.5024,0.1551271299254526,1,0.61127351228839
2022-01,966158,BA,FAF_LINK_966158_B,FAF_LINK_966158_A,truck,faf5_domestic_2022_observed,high,KS,209,NE,KS,USA,20,NEMAHA,28.4166,0.1450683755269807,1,0.7718750810348255
2022-01,966158,BA,FAF_LINK_966158_B,FAF_LINK_966158_A,truck,faf5_import_2022_observed,high,KS,209,NE,KS,USA,20,NEMAHA,0.661309,0.12539765828077343,1,0.61127351228839
2022-01,966159,AB,FAF_LINK_966159_A,FAF_LINK_966159_B,truck,faf5_domestic_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,17.8598,0.15253586266363567,1,0.7718750810348255
2022-01,966159,AB,FAF_LINK_966159_A,FAF_LINK_966159_B,truck,faf5_import_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,1.5024,0.1551271299254526,1,0.61127351228839
2022-01,966159,BA,FAF_LINK_966159_B,FAF_LINK_966159_A,truck,faf5_domestic_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,28.4166,0.1450683755269807,1,0.7718750810348255
2022-01,966159,BA,FAF_LINK_966159_B,FAF_LINK_966159_A,truck,faf5_import_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,0.661309,0.12539765828077343,1,0.61127351228839
2022-01,966172,AB,FAF_LINK_966172_A,FAF_LINK_966172_B,truck,faf5_domestic_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,3.0098,0.17321483155026912,1,0.23242355825035876
2022-01,966172,AB,FAF_LINK_966172_A,FAF_LINK_966172_B,truck,faf5_import_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,0.000149942,0.1464359552360246,1,0.192795406094177
2022-01,966172,BA,FAF_LINK_966172_B,FAF_LINK_966172_A,truck,faf5_domestic_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,0.395767,0.17826448390088107,1,0.23242355825035876
2022-01,966172,BA,FAF_LINK_966172_B,FAF_LINK_966172_A,truck,faf5_import_2022_observed,high,NE,319,NE,KS,USA,31,RICHARDSON,0.00140551,0.21581489992956293,1,0.192795406094177
2022-01,966173,AB,FAF_LINK_966173_A,FAF_LINK_966173_B,truck,faf5_domestic_2022_observed,high,KS,209,NE,KS,USA,20,BROWN,3.0098,0.17321483155026912,1,0.23242355825035876
2022-01,966173,AB,FAF_LINK_966173_A,FAF_LINK_966173_B,truck,faf5_import_2022_observed,high,KS,209,NE,KS,USA,20,BROWN,0.000149942,0.1464359552360246,1,0.192795406094177
2022-01,966173,BA,FAF_LINK_966173_B,FAF_LINK_966173_A,truck,faf5_domestic_2022_observed,high,KS,209,NE,KS,USA,20,BROWN,0.395767,0.17826448390088107,1,0.23242355825035876
2022-01,966173,BA,FAF_LINK_966173_B,FAF_LINK_966173_A,truck,faf5_import_2022_observed,high,KS,209,NE,KS,USA,20,BROWN,0.00140551,0.21581489992956293,1,0.192795406094177
2022-01,966180,AB,FAF_LINK_966180_A,FAF_LINK_966180_B,truck,faf5_domestic_2022_observed,high,NE,319,MO,NE,USA,31,RICHARDSON,0.502759,0.1792817234500029,1,0.6205755851234864
2022-01,966180,AB,FAF_LINK_966180_A,FAF_LINK_966180_B,truck,faf5_import_2022_observed,high,NE,319,MO,NE,USA,31,RICHARDSON,1.22405e-05,0.15932927576487885,1,0.001414086177927154
2022-01,966180,BA,FAF_LINK_966180_B,FAF_LINK_966180_A,truck,faf5_domestic_2022_observed,high,NE,319,MO,NE,USA,31,RICHARDSON,1.11754,0.14424718578305923,1,0.6205755851234864
2022-01,966180,BA,FAF_LINK_966180_B,FAF_LINK_966180_A,truck,faf5_import_2022_observed,high,NE,319,MO,NE,USA,31,RICHARDSON,0.0173,0.16065549132947976,1,0.001414086177927154
2022-01,966181,AB,FAF_LINK_966181_A,FAF_LINK_966181_B,truck,faf5_domestic_2022_observed,high,MO,299,MO,NE,USA,29,HOLT,0.502759,0.1792817234500029,1,0.6205755851234864
2022-01,966181,AB,FAF_LINK_966181_A,FAF_LINK_966181_B,truck,faf5_import_2022_observed,high,MO,299,MO,NE,USA,29,HOLT,1.22405e-05,0.15932927576487885,1,0.001414086177927154
2022-01,966181,BA,FAF_LINK_966181_B,FAF_LINK_966181_A,truck,faf5_domestic_2022_observed,high,MO,299,MO,NE,USA,29,HOLT,1.11754,0.14424718578305923,1,0.6205755851234864
2022-01,966181,BA,FAF_LINK_966181_B,FAF_LINK_966181_A,truck,faf5_import_2022_observed,high,MO,299,MO,NE,USA,29,HOLT,0.0173,0.16065549132947976,1,0.001414086177927154
2022-01,966407,AB,FAF_LINK_966407_A,FAF_LINK_966407_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,18.3948,0.21217409267836562,1,0.0119214677204732
2022-01,966407,AB,FAF_LINK_966407_A,FAF_LINK_966407_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,2.29791e-05,0.18926067600558766,1,0.017931274878130843
2022-01,966407,BA,FAF_LINK_966407_B,FAF_LINK_966407_A,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.110304,0.1913149115172614,1,0.0119214677204732
2022-01,966407,BA,FAF_LINK_966407_B,FAF_LINK_966407_A,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.00254004,0.13509314813939938,1,0.017931274878130843
2022-01,966408,AB,FAF_LINK_966408_A,FAF_LINK_966408_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,18.3948,0.21217409267836562,1,0.0119214677204732
2022-01,966408,AB,FAF_LINK_966408_A,FAF_LINK_966408_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,2.29791e-05,0.18926067600558766,1,0.017931274878130843
2022-01,966408,BA,FAF_LINK_966408_B,FAF_LINK_966408_A,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.110304,0.1913149115172614,1,0.0119214677204732
2022-01,966408,BA,FAF_LINK_966408_B,FAF_LINK_966408_A,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.00254004,0.13509314813939938,1,0.017931274878130843
2022-01,966409,AB,FAF_LINK_966409_A,FAF_LINK_966409_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,18.3948,0.21217409267836562,1,0.0119214677204732
2022-01,966409,AB,FAF_LINK_966409_A,FAF_LINK_966409_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,2.29791e-05,0.18926067600558766,1,0.017931274878130843
2022-01,966409,BA,FAF_LINK_966409_B,FAF_LINK_966409_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.110304,0.1913149115172614,1,0.0119214677204732
2022-01,966409,BA,FAF_LINK_966409_B,FAF_LINK_966409_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.00254004,0.13509314813939938,1,0.017931274878130843
2022-01,966431,AB,FAF_LINK_966431_A,FAF_LINK_966431_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,18.3948,0.21217409267836562,1,0.0119214677204732
2022-01,966431,AB,FAF_LINK_966431_A,FAF_LINK_966431_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,2.29791e-05,0.18926067600558766,1,0.017931274878130843
2022-01,966431,BA,FAF_LINK_966431_B,FAF_LINK_966431_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.110304,0.1913149115172614,1,0.0119214677204732
2022-01,966431,BA,FAF_LINK_966431_B,FAF_LINK_966431_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.00254004,0.13509314813939938,1,0.017931274878130843
2022-01,967197,AB,FAF_LINK_967197_A,FAF_LINK_967197_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,4.8161e-06,0.001,1,0.0
2022-01,967201,AB,FAF_LINK_967201_A,FAF_LINK_967201_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,4.8161e-06,0.001,1,0.0
2022-01,967426,AB,FAF_LINK_967426_A,FAF_LINK_967426_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,791.416,0.17597824658586633,1,0.0
2022-01,967426,AB,FAF_LINK_967426_A,FAF_LINK_967426_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,399.878,0.1630692361170157,1,0.0
2022-01,967472,AB,FAF_LINK_967472_A,FAF_LINK_967472_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,1.93355,0.24663546326704763,1,0.0
2022-01,967472,AB,FAF_LINK_967472_A,FAF_LINK_967472_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,1.52297e-05,0.18933137225290061,1,0.0
2022-01,967476,AB,FAF_LINK_967476_A,FAF_LINK_967476_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,5.28789,0.23385698265281615,1,0.0
2022-01,967476,AB,FAF_LINK_967476_A,FAF_LINK_967476_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.00224236,0.16397768422554806,1,0.0
2022-01,967706,AB,FAF_LINK_967706_A,FAF_LINK_967706_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,CASS,5.84568,0.17851473224671893,1,0.11826056725671408
2022-01,967706,AB,FAF_LINK_967706_A,FAF_LINK_967706_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.204622,0.15962164381151586,1,0.5944524620882983
2022-01,967706,BA,FAF_LINK_967706_B,FAF_LINK_967706_A,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.36738,0.18047580162229845,1,0.11826056725671408
2022-01,967706,BA,FAF_LINK_967706_B,FAF_LINK_967706_A,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.0865414,0.11952083049268905,1,0.5944524620882983
2022-01,967708,AB,FAF_LINK_967708_A,FAF_LINK_967708_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,CASS,5.84568,0.17851473224671893,1,0.11826056725671408
2022-01,967708,AB,FAF_LINK_967708_A,FAF_LINK_967708_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.204622,0.15962164381151586,1,0.5944524620882983
2022-01,967708,BA,FAF_LINK_967708_B,FAF_LINK_967708_A,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.36738,0.18047580162229845,1,0.11826056725671408
2022-01,967708,BA,FAF_LINK_967708_B,FAF_LINK_967708_A,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,CASS,0.0865414,0.11952083049268905,1,0.5944524620882983
2022-01,967709,AB,FAF_LINK_967709_A,FAF_LINK_967709_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,5.84568,0.17851473224671893,1,0.11826056725671408
2022-01,967709,AB,FAF_LINK_967709_A,FAF_LINK_967709_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.204622,0.15962164381151586,1,0.5944524620882983
2022-01,967709,BA,FAF_LINK_967709_B,FAF_LINK_967709_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.36738,0.18047580162229845,1,0.11826056725671408
2022-01,967709,BA,FAF_LINK_967709_B,FAF_LINK_967709_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.0865414,0.11952083049268905,1,0.5944524620882983
2022-01,967710,AB,FAF_LINK_967710_A,FAF_LINK_967710_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,5.84568,0.17851473224671893,1,0.11826056725671408
2022-01,967710,AB,FAF_LINK_967710_A,FAF_LINK_967710_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.204622,0.15962164381151586,1,0.5944524620882983
2022-01,967710,BA,FAF_LINK_967710_B,FAF_LINK_967710_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.36738,0.18047580162229845,1,0.11826056725671408
2022-01,967710,BA,FAF_LINK_967710_B,FAF_LINK_967710_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.0865414,0.11952083049268905,1,0.5944524620882983
2022-01,967722,AB,FAF_LINK_967722_A,FAF_LINK_967722_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,69.4061,0.18766506114015916,1,0.34690506614775796
2022-01,967722,AB,FAF_LINK_967722_A,FAF_LINK_967722_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.0712078,0.14457826249371558,1,0.3730297594850238
2022-01,967722,BA,FAF_LINK_967722_B,FAF_LINK_967722_A,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,14.565,0.17135736354273945,1,0.34690506614775796
2022-01,967722,BA,FAF_LINK_967722_B,FAF_LINK_967722_A,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,SARPY,0.310573,0.15640155454595217,1,0.3730297594850238
2022-01,967730,AB,FAF_LINK_967730_A,FAF_LINK_967730_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,69.4061,0.18766506114015916,1,0.34690506614775796
2022-01,967730,AB,FAF_LINK_967730_A,FAF_LINK_967730_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.0712078,0.14457826249371558,1,0.3730297594850238
2022-01,967730,BA,FAF_LINK_967730_B,FAF_LINK_967730_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,14.565,0.17135736354273945,1,0.34690506614775796
2022-01,967730,BA,FAF_LINK_967730_B,FAF_LINK_967730_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,MILLS,0.310573,0.15640155454595217,1,0.3730297594850238
2022-01,967951,AB,FAF_LINK_967951_A,FAF_LINK_967951_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,119.661,0.16432087313326815,1,0.0
2022-01,967951,AB,FAF_LINK_967951_A,FAF_LINK_967951_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,6.51897,0.1385899919772602,1,0.0
2022-01,967971,AB,FAF_LINK_967971_A,FAF_LINK_967971_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,73.827,0.15680035759275063,1,0.0
2022-01,967971,AB,FAF_LINK_967971_A,FAF_LINK_967971_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,7.43291,0.13967880681993997,1,0.0
2022-01,967995,AB,FAF_LINK_967995_A,FAF_LINK_967995_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,142.321,0.14917405021043978,1,0.0
2022-01,967995,AB,FAF_LINK_967995_A,FAF_LINK_967995_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.77693,0.15241527550744596,1,0.0
2022-01,968208,AB,FAF_LINK_968208_A,FAF_LINK_968208_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,74.3993,0.18023825492981788,1,0.0
2022-01,968208,AB,FAF_LINK_968208_A,FAF_LINK_968208_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,30.8117,0.1562682357675818,1,0.0
2022-01,968213,AB,FAF_LINK_968213_A,FAF_LINK_968213_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.459563,0.1626828095386269,1,0.0
2022-01,968213,AB,FAF_LINK_968213_A,FAF_LINK_968213_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,6.40854e-06,0.001,1,0.0
2022-01,968216,AB,FAF_LINK_968216_A,FAF_LINK_968216_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,74.8589,0.1801295503941415,1,0.0
2022-01,968216,AB,FAF_LINK_968216_A,FAF_LINK_968216_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,30.8117,0.1562682357675818,1,0.0
2022-01,968217,AB,FAF_LINK_968217_A,FAF_LINK_968217_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,119.475,0.16434651600753297,1,0.0
2022-01,968217,AB,FAF_LINK_968217_A,FAF_LINK_968217_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,6.51897,0.1385899919772602,1,0.0
2022-01,968218,AB,FAF_LINK_968218_A,FAF_LINK_968218_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.186675,0.1470534351145038,1,0.0
2022-01,968219,AB,FAF_LINK_968219_A,FAF_LINK_968219_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,74.8589,0.1801295503941415,1,0.0
2022-01,968219,AB,FAF_LINK_968219_A,FAF_LINK_968219_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,30.8117,0.1562682357675818,1,0.0
2022-01,968220,AB,FAF_LINK_968220_A,FAF_LINK_968220_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,119.661,0.16432087313326815,1,0.0
2022-01,968220,AB,FAF_LINK_968220_A,FAF_LINK_968220_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,6.51897,0.1385899919772602,1,0.0
2022-01,968221,AB,FAF_LINK_968221_A,FAF_LINK_968221_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,119.661,0.16432087313326815,1,0.0
2022-01,968221,AB,FAF_LINK_968221_A,FAF_LINK_968221_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,6.51897,0.1385899919772602,1,0.0
2022-01,968222,AB,FAF_LINK_968222_A,FAF_LINK_968222_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,74.8589,0.1801295503941415,1,0.0
2022-01,968222,AB,FAF_LINK_968222_A,FAF_LINK_968222_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,30.8117,0.1562682357675818,1,0.0
2022-01,971781,AB,FAF_LINK_971781_A,FAF_LINK_971781_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,7.22144,0.23727816058846987,1,0.0
2022-01,971781,AB,FAF_LINK_971781_A,FAF_LINK_971781_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.00225759,0.16414849463365805,1,0.0
2022-01,971782,AB,FAF_LINK_971782_A,FAF_LINK_971782_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.374114,0.16431675906274557,1,0.0
2022-01,971782,AB,FAF_LINK_971782_A,FAF_LINK_971782_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.0210029,0.15773297973137043,1,0.0
2022-01,971783,AB,FAF_LINK_971783_A,FAF_LINK_971783_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.414682,0.1906448796909439,1,0.0
2022-01,971783,AB,FAF_LINK_971783_A,FAF_LINK_971783_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.0453541,0.1051929153042393,1,0.0
2022-01,971784,AB,FAF_LINK_971784_A,FAF_LINK_971784_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,7.22144,0.23727816058846987,1,0.0
2022-01,971784,AB,FAF_LINK_971784_A,FAF_LINK_971784_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.00225759,0.16414849463365805,1,0.0
2022-01,971785,AB,FAF_LINK_971785_A,FAF_LINK_971785_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.788796,0.17815759714805854,1,0.0
2022-01,971785,AB,FAF_LINK_971785_A,FAF_LINK_971785_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,0.0663571,0.1218223822318938,1,0.0
2022-01,971786,AB,FAF_LINK_971786_A,FAF_LINK_971786_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,7.22144,0.23727816058846987,1,0.0
2022-01,971786,AB,FAF_LINK_971786_A,FAF_LINK_971786_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.00225759,0.16414849463365805,1,0.0
2022-01,971787,AB,FAF_LINK_971787_A,FAF_LINK_971787_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.788796,0.17815759714805854,1,0.0
2022-01,971787,AB,FAF_LINK_971787_A,FAF_LINK_971787_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.0663571,0.1218223822318938,1,0.0
2022-01,971795,AB,FAF_LINK_971795_A,FAF_LINK_971795_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,791.416,0.17597824658586633,1,0.0
2022-01,971795,AB,FAF_LINK_971795_A,FAF_LINK_971795_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,399.878,0.1630692361170157,1,0.0
2022-01,971796,AB,FAF_LINK_971796_A,FAF_LINK_971796_B,truck,faf5_domestic_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,670.1,0.1691255036561707,1,0.0
2022-01,971796,AB,FAF_LINK_971796_A,FAF_LINK_971796_B,truck,faf5_import_2022_observed,high,NE,311,IA,NE,USA,31,DOUGLAS,34.1214,0.1584243319441758,1,0.0
2022-01,971797,AB,FAF_LINK_971797_A,FAF_LINK_971797_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,0.700524,0.2584294042745145,1,0.0
2022-01,971798,AB,FAF_LINK_971798_A,FAF_LINK_971798_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,POTTAWATTAMIE,790.715,0.17590535148568068,1,0.0
